loss,delta_loss,lr,grad_norm,update_ratio,optimizer
2.3011128902435303,0.0019180774688720703,0.005,0.328903571994993,0.00018431136485148308,sgd
2.3009748458862305,-0.0001380443572998047,0.005,0.4510273147721508,0.0002527469537502555,sgd
2.2923107147216797,-0.008664131164550781,0.005,0.459020084949479,0.00025722555987734065,sgd
2.3032002449035645,0.010889530181884766,0.005,0.44082004742078734,0.000247026234411125,sgd
2.293728828430176,-0.009471416473388672,0.005,0.3732267209884618,0.00020914808301699682,sgd
2.296255350112915,0.002526521682739258,0.005,0.347429099698718,0.00019469136934104265,sgd
2.298762083053589,0.002506732940673828,0.005,0.4513724572429296,0.0002529383399125943,sgd
2.30269718170166,0.003935098648071289,0.005,0.5300451233918623,0.0002970241177208294,sgd
2.294792890548706,-0.007904291152954102,0.005,0.3755988542320288,0.00021047603680337897,sgd
2.29791522026062,0.0031223297119140625,0.005,0.34982632641196904,0.0001960333755104537,sgd
2.3018791675567627,0.003963947296142578,0.005,0.5143435560219735,0.00028822387272084453,sgd
2.2938387393951416,-0.008040428161621094,0.005,0.36011450760965996,0.00020179779015903237,sgd
2.2951102256774902,0.0012714862823486328,0.005,0.37435702869155973,0.0002097785234833906,sgd
2.299313545227051,0.004203319549560547,0.005,0.48488714149179457,0.0002717158002802075,sgd
2.2921390533447266,-0.007174491882324219,0.005,0.4370330875192629,0.0002448992739785729,sgd
2.293757200241089,0.0016181468963623047,0.005,0.4391793204472578,0.0002461015444250255,sgd
2.290825605392456,-0.0029315948486328125,0.005,0.3230931673425957,0.00018105034735708543,sgd
2.2957067489624023,0.004881143569946289,0.005,0.3986937140012669,0.00022341371367734996,sgd
2.296370029449463,0.0006632804870605469,0.005,0.38407495944163395,0.0002152214245512868,sgd
2.2936055660247803,-0.002764463424682617,0.005,0.4328383012895414,0.00024254596588899472,sgd
2.2890119552612305,-0.004593610763549805,0.005,0.330875686265678,0.00018540952086257577,sgd
2.2934741973876953,0.004462242126464844,0.005,0.31112238368073214,0.00017434005226371933,sgd
2.2893729209899902,-0.004101276397705078,0.005,0.398668947003705,0.00022339690252838818,sgd
2.2959985733032227,0.006625652313232422,0.005,0.3943733896404752,0.00022098932815270604,sgd
2.2928466796875,-0.0031518936157226562,0.005,0.4408954001027664,0.000247057570948324,sgd
2.2985756397247314,0.005728960037231445,0.005,0.46926348717227057,0.00026295279785560374,sgd
2.296703338623047,-0.0018723011016845703,0.005,0.43132342231599613,0.000241692338061521,sgd
2.2943601608276367,-0.0023431777954101562,0.005,0.5075398512805173,0.0002843994225502868,sgd
2.295926570892334,0.0015664100646972656,0.005,0.3850724074680627,0.00021577425011694878,sgd
2.2922873497009277,-0.00363922119140625,0.005,0.3896376533220903,0.0002183317858681537,sgd
2.2860095500946045,-0.006277799606323242,0.005,0.3599377949229924,0.00020168896506725964,sgd
2.2896676063537598,0.0036580562591552734,0.005,0.38262177577701295,0.00021439899308557008,sgd
2.291883707046509,0.0022161006927490234,0.005,0.48504907853553364,0.00027179221561381275,sgd
2.2885425090789795,-0.003341197967529297,0.005,0.4458960572379266,0.00024985234695101523,sgd
2.2890284061431885,0.0004858970642089844,0.005,0.3973291981318859,0.00022263763317901226,sgd
2.288841724395752,-0.00018668174743652344,0.005,0.47124220630917113,0.00026405274544555926,sgd
2.2907707691192627,0.0019290447235107422,0.005,0.4260658973969974,0.000238738024965693,sgd
2.281799554824829,-0.008971214294433594,0.005,0.5789891886120309,0.0003244245481790716,sgd
2.291633129119873,0.009833574295043945,0.005,0.4251880703199215,0.00023824431129221749,sgd
2.2880685329437256,-0.003564596176147461,0.005,0.541227213594436,0.000303262850023256,sgd
2.283621311187744,-0.004447221755981445,0.005,0.4905874504718279,0.00027488706038365763,sgd
2.293990135192871,0.010368824005126953,0.005,0.5284209991200787,0.00029608483867164223,sgd
2.2891602516174316,-0.004829883575439453,0.005,0.461089163167868,0.0002583563382145968,sgd
2.2876009941101074,-0.0015592575073242188,0.005,0.39817546110390334,0.00022310375067591075,sgd
2.2835984230041504,-0.004002571105957031,0.005,0.3872559359090801,0.000216984580906666,sgd
2.2888970375061035,0.005298614501953125,0.005,0.5489858998854358,0.0003076024527896721,sgd
2.2743425369262695,-0.014554500579833984,0.005,0.5474758841977273,0.00030675508388795775,sgd
2.288689374923706,0.014346837997436523,0.005,0.5008640746454925,0.0002806365338791146,sgd
2.2908923625946045,0.0022029876708984375,0.005,0.3841338972233459,0.00021523116365423423,sgd
2.2859745025634766,-0.00491786003112793,0.005,0.3632098118962601,0.00020350658431503275,sgd
2.2837259769439697,-0.002248525619506836,0.005,0.5143756497492675,0.00028820335763405465,sgd
2.285430669784546,0.0017046928405761719,0.005,0.3740190596691277,0.00020956091147003572,sgd
2.2880663871765137,0.0026357173919677734,0.005,0.49537585110533283,0.00027755505877116027,sgd
2.281282663345337,-0.006783723831176758,0.005,0.45808075186539504,0.00025665779759725564,sgd
2.280914783477783,-0.00036787986755371094,0.005,0.5257989593206527,0.0002945977991198327,sgd
2.2823500633239746,0.0014352798461914062,0.005,0.49514677169314214,0.0002774220860948231,sgd
2.2868175506591797,0.004467487335205078,0.005,0.4356940319579021,0.00024411015335011672,sgd
2.282909870147705,-0.003907680511474609,0.005,0.40954073246310857,0.00022945597791255645,sgd
2.286137342453003,0.0032274723052978516,0.005,0.49041322653432906,0.00027476554973926914,sgd
2.2806434631347656,-0.005493879318237305,0.005,0.4675876304529085,0.0002619756521610341,sgd
2.273120403289795,-0.007523059844970703,0.005,0.4941981008468232,0.0002768829206110757,sgd
2.27282452583313,-0.00029587745666503906,0.005,0.6000415334111903,0.0003361810964924591,sgd
2.273756265640259,0.0009317398071289062,0.005,0.41359330699036373,0.000231719528682374,sgd
2.2798218727111816,0.0060656070709228516,0.005,0.40190763987631956,0.00022517114727319334,sgd
2.2682547569274902,-0.011567115783691406,0.005,0.5486339065863757,0.0003073734948750238,sgd
2.2773091793060303,0.009054422378540039,0.005,0.47002841172121407,0.000263332608480259,sgd
2.282526969909668,0.005217790603637695,0.005,0.5849212355064788,0.00032769901793964655,sgd
2.2698144912719727,-0.012712478637695312,0.005,0.46599220271647906,0.0002610683852348185,sgd
2.272141695022583,0.0023272037506103516,0.005,0.4826983169578201,0.00027042566487857963,sgd
2.275611400604248,0.003469705581665039,0.005,0.47637301280560357,0.00026687979559743166,sgd
2.275359869003296,-0.00025153160095214844,0.005,0.5287809009172878,0.0002962381594929768,sgd
2.281231641769409,0.005871772766113281,0.005,0.4659367195711696,0.0002610292440771464,sgd
2.2721095085144043,-0.009122133255004883,0.005,0.48844415467230473,0.00027363699276009874,sgd
2.2780532836914062,0.005943775177001953,0.005,0.5036622299102042,0.0002821607482973312,sgd
2.2695910930633545,-0.008462190628051758,0.005,0.536502009911368,0.0003005565006482604,sgd
2.273153305053711,0.0035622119903564453,0.005,0.43584470854991186,0.0002441648617042389,sgd
2.2749686241149902,0.0018153190612792969,0.005,0.47234805741077024,0.00026461243334734456,sgd
2.272806167602539,-0.002162456512451172,0.005,0.6028203668136694,0.00033770164154778005,sgd
2.2821097373962402,0.009303569793701172,0.005,0.5235831275397906,0.00029331038761003974,sgd
2.2789440155029297,-0.003165721893310547,0.005,0.5057107510520324,0.000283296382534217,sgd
2.272380828857422,-0.0065631866455078125,0.005,0.4418319216010834,0.00024751017153279154,sgd
2.270716667175293,-0.0016641616821289062,0.005,0.5363045190868554,0.00030043072056971703,sgd
2.273495674133301,0.0027790069580078125,0.005,0.4853695144881729,0.0002718951334860232,sgd
2.2768046855926514,0.003309011459350586,0.005,0.44848063773573554,0.0002512287256143321,sgd
2.2758636474609375,-0.0009410381317138672,0.005,0.4902933639413982,0.0002746491010512537,sgd
2.2750821113586426,-0.0007815361022949219,0.005,0.48688304536924054,0.0002727366020312185,sgd
2.269385576248169,-0.005696535110473633,0.005,0.3641021165909225,0.00020395692608522246,sgd
2.26536226272583,-0.004023313522338867,0.005,0.6780222894625756,0.00037980049213636965,sgd
2.2718348503112793,0.006472587585449219,0.005,0.41836893204649445,0.0002343512592472625,sgd
2.2641115188598633,-0.007723331451416016,0.005,0.4261623758226955,0.0002387147088709101,sgd
2.2703094482421875,0.006197929382324219,0.005,0.5513000823182271,0.0003088074998462322,sgd
2.272148609161377,0.0018391609191894531,0.005,0.4739764092935847,0.00026549298000707683,sgd
2.272379159927368,0.00023055076599121094,0.005,0.5519188249243333,0.00030914916769418324,sgd
2.2626795768737793,-0.009699583053588867,0.005,0.4834357204364169,0.0002707874344635652,sgd
2.270141839981079,0.007462263107299805,0.005,0.4745879537678058,0.00026582908448623445,sgd
2.269284963607788,-0.0008568763732910156,0.005,0.5307972072801892,0.0002973105665051254,sgd
2.2590138912200928,-0.010271072387695312,0.005,0.5266178628890616,0.0002949668776735622,sgd
2.2715954780578613,0.012581586837768555,0.005,0.5211340418663655,0.00029189224637688247,sgd
2.267209053039551,-0.004386425018310547,0.005,0.6024841754019266,0.000337454762429192,sgd
2.26355242729187,-0.003656625747680664,0.005,0.4050818167256948,0.00022688626248695267,sgd
2.265486001968384,0.0019335746765136719,0.005,0.5024881619739616,0.0002814408808465244,sgd
2.2681777477264404,0.0026917457580566406,0.005,0.4789661350287308,0.00026826380357174384,sgd
2.265174388885498,-0.003003358840942383,0.005,0.4445397561144879,0.0002489794270289324,sgd
2.2604238986968994,-0.004750490188598633,0.005,0.4731037486046193,0.0002649751645719704,sgd
2.2596287727355957,-0.0007951259613037109,0.005,0.4224588020384767,0.00023660755927249817,sgd
2.260248899459839,0.0006201267242431641,0.005,0.5951182689410134,0.0003333058021512671,sgd
2.2624549865722656,0.002206087112426758,0.005,0.6631312847279102,0.00037139366312243714,sgd
2.2564697265625,-0.005985260009765625,0.005,0.45045144913611324,0.00025227742173238125,sgd
2.264586925506592,0.008117198944091797,0.005,0.5607102121439084,0.00031402505698482366,sgd
2.264383554458618,-0.0002033710479736328,0.005,0.4317916335801391,0.00024182195022424694,sgd
2.259727954864502,-0.004655599594116211,0.005,0.5160263243241102,0.000288993931179256,sgd
2.2646615505218506,0.004933595657348633,0.005,0.6485680044218975,0.0003632182181002924,sgd
2.2512152194976807,-0.013446331024169922,0.005,0.7496363669658025,0.00041981468561450437,sgd
2.255659580230713,0.0044443607330322266,0.005,0.4212824812689555,0.00023592553567290838,sgd
2.2540156841278076,-0.0016438961029052734,0.005,0.5753520730355107,0.0003222034604398012,sgd
2.262382745742798,0.008367061614990234,0.005,0.5226045938870958,0.00029266048597792834,sgd
2.2538933753967285,-0.008489370346069336,0.005,0.5768907495487349,0.00032305720292239695,sgd
2.255117654800415,0.0012242794036865234,0.005,0.5290235119762816,0.000296248239113088,sgd
2.255976676940918,0.0008590221405029297,0.005,0.5415904664620217,0.0003032817709484055,sgd
2.259071111679077,0.0030944347381591797,0.005,0.4987597543227764,0.0002792938304449781,sgd
2.2575151920318604,-0.0015559196472167969,0.005,0.6430697804512692,0.00036009975929788727,sgd
2.257014751434326,-0.0005004405975341797,0.005,0.48405265220014304,0.0002710514971305174,sgd
2.2488858699798584,-0.008128881454467773,0.005,0.6441170886725575,0.00036067735703506336,sgd
2.2441165447235107,-0.004769325256347656,0.005,0.575067108987719,0.0003220082274426277,sgd
2.2497973442077637,0.00568079948425293,0.005,0.4720437364032429,0.00026431656425679527,sgd
2.2501168251037598,0.00031948089599609375,0.005,0.5346065460547011,0.00029934387047897014,sgd
2.2533488273620605,0.0032320022583007812,0.005,0.5351200953088546,0.0002996277499164118,sgd
2.250180244445801,-0.0031685829162597656,0.005,0.636477144357405,0.00035637565691748154,sgd
2.251258134841919,0.001077890396118164,0.005,0.5397038349824413,0.0003021864295655763,sgd
2.259897232055664,0.008639097213745117,0.005,0.5677695700046397,0.00031789683141326844,sgd
2.253748893737793,-0.006148338317871094,0.005,0.5605089467578744,0.00031382796747414407,sgd
2.246960401535034,-0.006788492202758789,0.005,0.5036754004338287,0.0002820029485076843,sgd
2.249758005142212,0.0027976036071777344,0.005,0.5388536295261861,0.00030169461717951916,sgd
2.2520720958709717,0.0023140907287597656,0.005,0.5933792113877014,0.0003322182612981215,sgd
2.240981340408325,-0.011090755462646484,0.005,0.6679742573516968,0.00037397753134050485,sgd
2.2420170307159424,0.0010356903076171875,0.005,0.6949784830068454,0.0003890902202781908,sgd
2.236758232116699,-0.005258798599243164,0.005,0.5551107568456739,0.0003107792365925604,sgd
2.2442572116851807,0.007498979568481445,0.005,0.5154468618611087,0.00028856894879731394,sgd
2.2448251247406006,0.0005679130554199219,0.005,0.5578535908911727,0.00031230541457219317,sgd
2.245551586151123,0.0007264614105224609,0.005,0.6957500785418615,0.0003894987680779888,sgd
2.2369086742401123,-0.008642911911010742,0.005,0.5085067400303489,0.0002846711304882901,sgd
2.239518165588379,0.0026094913482666016,0.005,0.5636247989329382,0.000315522002819346,sgd
2.241647243499756,0.002129077911376953,0.005,0.6393597060299331,0.00035791321663115606,sgd
2.2427432537078857,0.0010960102081298828,0.005,0.5580445204325487,0.0003123884813555951,sgd
2.2269887924194336,-0.01575446128845215,0.005,0.7331678123533425,0.00041041460679303986,sgd
2.2416388988494873,0.014650106430053711,0.005,0.535061501264973,0.0002995125232074637,sgd
2.2388579845428467,-0.002780914306640625,0.005,0.6301346203881784,0.00035272645840742913,sgd
2.237156391143799,-0.0017015933990478516,0.005,0.5866705149333271,0.0003283914223055354,sgd
2.234565496444702,-0.0025908946990966797,0.005,0.4994095558130491,0.0002795418338532491,sgd
2.2375223636627197,0.002956867218017578,0.005,0.527227089070685,0.00029510774643521026,sgd
2.231935739517212,-0.0055866241455078125,0.005,0.6190565686785001,0.0003465020682449102,sgd
2.224838972091675,-0.007096767425537109,0.005,0.5694994746874485,0.000318757754851026,sgd
2.227837324142456,0.00299835205078125,0.005,0.5919805275880086,0.0003313345623106785,sgd
2.2306137084960938,0.0027763843536376953,0.005,0.6530216765588818,0.0003654928989309286,sgd
2.2270257472991943,-0.003587961196899414,0.005,0.5534330805066072,0.00030974789382729937,sgd
2.2284536361694336,0.0014278888702392578,0.005,0.6588443416556954,0.00036873754725348537,sgd
2.222168207168579,-0.006285429000854492,0.005,0.6529768467054473,0.0003654466407339321,sgd
2.221827507019043,-0.0003407001495361328,0.005,0.5181614586792194,0.00028998957059465393,sgd
2.2253663539886475,0.003538846969604492,0.005,0.6396311393440611,0.0003579628423057217,sgd
2.2148005962371826,-0.010565757751464844,0.005,0.6000317768644058,0.00033579454548564926,sgd
2.2263898849487305,0.011589288711547852,0.005,0.7294828856478899,0.00040823033967376024,sgd
2.2298879623413086,0.003498077392578125,0.005,0.6999776205515299,0.00039171053840679015,sgd
2.2218339443206787,-0.008054018020629883,0.005,0.5539011225879754,0.00030995992161136443,sgd
2.2125442028045654,-0.009289741516113281,0.005,0.6052991582898327,0.0003387150219732067,sgd
2.220270872116089,0.0077266693115234375,0.005,0.5464290653917978,0.0003057654826409752,sgd
2.2095658779144287,-0.010704994201660156,0.005,0.59142248278283,0.00033093569562150644,sgd
2.2184488773345947,0.008882999420166016,0.005,0.704222872163894,0.0003940449401031089,sgd
2.2186696529388428,0.00022077560424804688,0.005,0.6374080937884372,0.00035665134570154745,sgd
2.217078924179077,-0.001590728759765625,0.005,0.6643680548836645,0.0003717286790308794,sgd
2.2306466102600098,0.013567686080932617,0.005,0.829116316500269,0.000463898902220961,sgd
2.2026031017303467,-0.028043508529663086,0.005,0.6311069663217959,0.00035310434640728597,sgd
2.209683895111084,0.007080793380737305,0.005,0.5973832170500291,0.0003342279341732376,sgd
2.211491107940674,0.0018072128295898438,0.005,0.6792452406606487,0.0003800197208761563,sgd
2.213494062423706,0.0020029544830322266,0.005,0.6171869242267654,0.0003452913070587344,sgd
2.2159173488616943,0.0024232864379882812,0.005,0.7875082085782771,0.00044056956628760674,sgd
2.208402156829834,-0.0075151920318603516,0.005,0.7893350744671926,0.0004415828923620205,sgd
2.198871374130249,-0.009530782699584961,0.005,0.6766623582152914,0.00037853992218953963,sgd
2.2071175575256348,0.008246183395385742,0.005,0.688816909934673,0.00038532927837006627,sgd
2.2056076526641846,-0.0015099048614501953,0.005,0.8279404738929095,0.0004631450644973207,sgd
2.2010862827301025,-0.004521369934082031,0.005,0.797224683058029,0.00044595175727486276,sgd
2.205435037612915,0.0043487548828125,0.005,0.6436237672304764,0.00036002132066087803,sgd
2.2003519535064697,-0.0050830841064453125,0.005,0.6897895800626508,0.0003858352670812212,sgd
2.2010464668273926,0.0006945133209228516,0.005,0.6611551106509791,0.0003698090884420059,sgd
2.197394371032715,-0.0036520957946777344,0.005,0.6398920769883869,0.0003579065119941086,sgd
2.1930625438690186,-0.004331827163696289,0.005,0.6902405439585776,0.00038605769948425793,sgd
2.199613094329834,0.00655055046081543,0.005,0.764684143792039,0.0004276827570377258,sgd
2.1950066089630127,-0.004606485366821289,0.005,0.6742629503313939,0.0003771009093423412,sgd
2.187657117843628,-0.007349491119384766,0.005,0.7504372630481017,0.0004196922304710382,sgd
2.1840109825134277,-0.0036461353302001953,0.005,0.7557422809221397,0.00042264689554059187,sgd
2.192816972732544,0.008805990219116211,0.005,0.7755310494554332,0.00043370116759965056,sgd
2.185633420944214,-0.007183551788330078,0.005,0.7115601478879492,0.0003979159871208185,sgd
2.1745166778564453,-0.011116743087768555,0.005,0.765353004432649,0.00042798540969601743,sgd
2.1990554332733154,0.024538755416870117,0.005,0.8401219233784329,0.00046978177903132215,sgd
2.1907975673675537,-0.008257865905761719,0.005,0.700964775076621,0.00039195698750613866,sgd
2.1807281970977783,-0.01006937026977539,0.005,0.7540033460951086,0.00042160294795903617,sgd
2.1778368949890137,-0.0028913021087646484,0.005,0.7219627432162834,0.0004036752213446421,sgd
2.1723830699920654,-0.005453824996948242,0.005,0.8291310755486966,0.0004635829088782116,sgd
2.1959376335144043,0.023554563522338867,0.005,0.7184781040205788,0.0004017015123793859,sgd
2.1681177616119385,-0.02781987190246582,0.005,0.7548057734465627,0.0004220008418128554,sgd
2.1652839183807373,-0.002833843231201172,0.005,0.8242839329822599,0.0004608303176751303,sgd
2.188021183013916,0.02273726463317871,0.005,0.6825678620529566,0.00038158829498122546,sgd
2.176548719406128,-0.011472463607788086,0.005,0.7823043204235929,0.00043733322024808614,sgd
2.1672732830047607,-0.009275436401367188,0.005,0.7951453535399536,0.0004444982628041564,sgd
2.1697747707366943,0.0025014877319335938,0.005,0.7878989862381125,0.0004404322106044802,sgd
2.1817209720611572,0.01194620132446289,0.005,0.7310465687093868,0.00040863893502576267,sgd
2.1646037101745605,-0.01711726188659668,0.005,0.8169298612135388,0.0004566325044347238,sgd
2.17069673538208,0.006093025207519531,0.005,0.7192518113864691,0.0004020209875021121,sgd
2.1724538803100586,0.0017571449279785156,0.005,0.7627356505168348,0.00042631216141373116,sgd
2.1638922691345215,-0.00856161117553711,0.005,0.7792962334563194,0.00043555438331128446,sgd
2.1529734134674072,-0.010918855667114258,0.005,0.807258749103635,0.0004511672360354184,sgd
2.1596386432647705,0.006665229797363281,0.005,0.9199304772740973,0.0005141192074916685,sgd
2.1624553203582764,0.0028166770935058594,0.005,0.8560371078885406,0.00047839393129063556,sgd
2.1581411361694336,-0.0043141841888427734,0.005,0.6977846947684512,0.00038994139542522754,sgd
2.1672115325927734,0.009070396423339844,0.005,0.7672086573332626,0.0004287221645571539,sgd
2.151638984680176,-0.015572547912597656,0.005,0.794370271440429,0.00044388506246528423,sgd
2.1428258419036865,-0.008813142776489258,0.005,0.8383037228378685,0.000468417580588279,sgd
2.139742136001587,-0.0030837059020996094,0.005,0.9472341490787887,0.000529264001160444,sgd
2.1420648097991943,0.002322673797607422,0.005,0.7585944447466424,0.00042384567245969183,sgd
2.1278908252716064,-0.01417398452758789,0.005,0.9459607189983675,0.0005285114557621783,sgd
2.138288974761963,0.010398149490356445,0.005,0.8348374303516497,0.00046640696518368384,sgd
2.118464469909668,-0.019824504852294922,0.005,1.0858113140225198,0.0006065967673681158,sgd
2.140223503112793,0.021759033203125,0.005,0.9228904509874021,0.0005155562891998275,sgd
2.1228389739990234,-0.01738452911376953,0.005,0.8143002045507438,0.00045487591600620696,sgd
2.1295769214630127,0.006737947463989258,0.005,0.9275388327631313,0.0005181094938828184,sgd
2.115185499191284,-0.014391422271728516,0.005,0.9819626895726157,0.0005484870691710964,sgd
2.102466583251953,-0.012718915939331055,0.005,1.020312431164923,0.0005698821581597412,sgd
2.1191186904907227,0.01665210723876953,0.005,0.8685792723015401,0.00048511043565754224,sgd
2.1081748008728027,-0.010943889617919922,0.005,0.8781185544983258,0.0004904164055517087,sgd
2.1318373680114746,0.023662567138671875,0.005,0.8166391078741719,0.00045605975491454855,sgd
2.1304163932800293,-0.0014209747314453125,0.005,0.7983371034448581,0.00044582080793467086,sgd
2.1119425296783447,-0.01847386360168457,0.005,1.0662961745917874,0.0005954342572239108,sgd
2.097776412963867,-0.014166116714477539,0.005,0.9352485825930184,0.0005222312550857299,sgd
2.108381748199463,0.010605335235595703,0.005,1.1746046818509428,0.0006558529851047074,sgd
2.0845868587493896,-0.023794889450073242,0.005,1.067873752238617,0.0005962315785750954,sgd
2.082531213760376,-0.002055644989013672,0.005,0.9898582323984583,0.0005526437626491118,sgd
2.091599941253662,0.009068727493286133,0.005,0.9219546256452407,0.0005147060882273698,sgd
2.0900824069976807,-0.0015175342559814453,0.005,0.9589804307240605,0.0005353497131835893,sgd
2.1243338584899902,0.03425145149230957,0.005,1.1573666468765509,0.0006460655330378205,sgd
2.0855133533477783,-0.038820505142211914,0.005,1.4436861981648734,0.0008058610373146447,sgd
2.077080249786377,-0.008433103561401367,0.005,1.1916953519603652,0.0006651649165981941,sgd
2.0843942165374756,0.007313966751098633,0.005,1.0275698972661622,0.0005735250968279076,sgd
2.0958595275878906,0.011465311050415039,0.005,0.8995510949419282,0.000502047016704452,sgd
2.115981340408325,0.02012181282043457,0.005,1.0560486670020246,0.0005893604771806662,sgd
2.0842881202697754,-0.031693220138549805,0.005,1.0544074968671322,0.000588417907121744,sgd
2.0683915615081787,-0.01589655876159668,0.005,0.9819111500146491,0.0005479323603742678,sgd
2.057600975036621,-0.010790586471557617,0.005,0.9856693906738941,0.0005499989745136786,sgd
2.0834248065948486,0.02582383155822754,0.005,1.1734127403697077,0.0006547210156545498,sgd
2.056903123855591,-0.026521682739257812,0.005,1.046090208243269,0.0005836481997636206,sgd
2.072143316268921,0.015240192413330078,0.005,1.1114742036380556,0.0006200922627760622,sgd
2.032956123352051,-0.03918719291687012,0.005,1.1478743123119188,0.0006403648164365882,sgd
2.043499708175659,0.010543584823608398,0.005,1.1365552731882151,0.0006340094865422757,sgd
2.0335378646850586,-0.009961843490600586,0.005,1.100355668465945,0.0006137779834634252,sgd
2.0730831623077393,0.039545297622680664,0.005,1.0914247018195318,0.0006087575783318674,sgd
2.037402391433716,-0.03568077087402344,0.005,1.1292927868493898,0.0006298452112602563,sgd
2.0316057205200195,-0.005796670913696289,0.005,1.0696630218302554,0.0005965507978456063,sgd
2.011648416519165,-0.019957304000854492,0.005,1.3328811619755225,0.0007432997301218418,sgd
1.9985133409500122,-0.013135075569152832,0.005,1.221973587196446,0.0006814036889582324,sgd
2.028684616088867,0.03017127513885498,0.005,1.3089567121418728,0.0007298559501850607,sgd
2.017843008041382,-0.010841608047485352,0.005,1.022577446820872,0.0005701384046090279,sgd
2.04154896736145,0.02370595932006836,0.005,0.9784869990600131,0.0005455186907083612,sgd
2.040950298309326,-0.0005986690521240234,0.005,1.3435918702200802,0.0007490238843058039,sgd
1.9796218872070312,-0.06132841110229492,0.005,1.2792312359506595,0.0007131005628861772,sgd
2.028587818145752,0.0489659309387207,0.005,1.1186561056882272,0.0006235421616275594,sgd
2.0448412895202637,0.01625347137451172,0.005,1.2193512420914072,0.0006796260461925252,sgd
1.962744116783142,-0.08209717273712158,0.005,1.2270405215756275,0.0006838705984398474,sgd
2.0159173011779785,0.053173184394836426,0.005,1.1543493497083424,0.0006433057898342266,sgd
2.0149099826812744,-0.0010073184967041016,0.005,1.0901188448124468,0.0006074703215867045,sgd
1.9774175882339478,-0.03749239444732666,0.005,1.3267085382579515,0.0007392604114057716,sgd
1.9857925176620483,0.008374929428100586,0.005,1.1835147786135347,0.0006594220523993143,sgd
1.9900367259979248,0.004244208335876465,0.005,1.2313651006579764,0.0006860329294774909,sgd
2.0001752376556396,0.010138511657714844,0.005,1.254526834540702,0.0006988864460787789,sgd
1.9709903001785278,-0.029184937477111816,0.005,1.1928083239573166,0.0006644568047054308,sgd
1.9809238910675049,0.00993359088897705,0.005,1.0969117785090108,0.0006109903156790862,sgd
1.9386519193649292,-0.042271971702575684,0.005,1.334971761684141,0.0007435370937398002,sgd
1.9733467102050781,0.034694790840148926,0.005,1.123756548237655,0.0006258448887704091,sgd
1.9320987462997437,-0.04124796390533447,0.005,1.4208697727158552,0.0007912538277907284,sgd
1.9379425048828125,0.005843758583068848,0.005,1.3461858046435482,0.0007495993413077488,sgd
1.9116827249526978,-0.026259779930114746,0.005,1.2751925087642217,0.0007100093984783306,sgd
1.9172261953353882,0.00554347038269043,0.005,1.388655754895795,0.0007731161181637492,sgd
1.9184422492980957,0.0012160539627075195,0.005,1.3045547069135703,0.0007262305936490204,sgd
1.9329007863998413,0.014458537101745605,0.005,1.4611514239064174,0.0008133359960757894,sgd
1.9067277908325195,-0.026172995567321777,0.005,1.4262895491609917,0.0007938644890360002,sgd
1.9138513803482056,0.007123589515686035,0.005,1.3432891700726954,0.0007476006924036006,sgd
1.9057526588439941,-0.008098721504211426,0.005,1.268237211660156,0.0007057695518001495,sgd
1.9112706184387207,0.0055179595947265625,0.005,1.2769437659008847,0.0007105518062320619,sgd
1.8729900121688843,-0.038280606269836426,0.005,1.4137798676732003,0.0007866260855332588,sgd
1.9273947477340698,0.05440473556518555,0.005,1.4996277643496922,0.0008343116232353438,sgd
