log_loss,delta_loss,lr,log_grad_norm,log_update_ratio,dataset_id
0.8168791012827034,0.0030214786529541016,0.005,-0.7114856589262625,-8.199721065981182,0
0.8125721587460429,-0.00972747802734375,0.005,-0.4389597664153154,-7.927214456648013,0
0.8144123736652646,0.004151105880737305,0.005,-0.4027381910713551,-7.891007168533104,0
0.8112929749513526,-0.007032155990600586,0.005,-0.3797606492527433,-7.868043404491612,0
0.809863337898884,-0.0032155513763427734,0.005,-0.47958281333128644,-7.967876395453941,0
0.8157152063066597,0.01319122314453125,0.005,-0.5039347511562179,-7.992242384303794,0
0.8120215819967154,-0.008335113525390625,0.005,-0.45324322960975605,-7.941562592223406,0
0.809248326968339,-0.006237983703613281,0.005,-0.5595490050807479,-8.047879606541526,0
0.8116256312356002,0.0053462982177734375,0.005,-0.42542899114903293,-7.913777155850008,0
0.8095363553669077,-0.004699230194091797,0.005,-0.5867212582746307,-8.075077676516548,0
0.8050106561688877,-0.01014566421508789,0.005,-0.3299267843311528,-7.818305354715626,0
0.805735971154569,0.001622915267944336,0.005,-0.4058323422242168,-7.894224011235536,0
0.8051220395797843,-0.0013737678527832031,0.005,-0.4610290750394291,-7.949436451754582,0
0.8083227635057714,0.0071713924407958984,0.005,-0.584490902294155,-8.072909961979502,0
0.8051753286900356,-0.007052183151245117,0.005,-0.30037461528764503,-7.788816206794501,0
0.80494360696672,-0.0005183219909667969,0.005,-0.048560099989064534,-7.537023612867425,0
0.8054072098321977,0.0010371208190917969,0.005,-0.27398702236139566,-7.7624628491186,0
0.8068305657485468,0.0031871795654296875,0.005,-0.4696599185867723,-7.958145597394014,0
0.8074487663041157,0.0013856887817382812,0.005,-0.4117020793365546,-7.900204330466933,0
0.8033324353256255,-0.009210586547851562,0.005,-0.28847030072026225,-7.776991775276795,0
0.8044614451858367,0.0025224685668945312,0.005,-0.41472802455412106,-7.9032633039408,0
0.8074299451216492,0.006645917892456055,0.005,-0.4945716148779882,-7.983121446275379,0
0.8033316879215633,-0.009170055389404297,0.005,-0.45420955247307193,-7.942776945919136,0
0.8052057022122903,0.00418853759765625,0.005,-0.29502416434044615,-7.783610892497427,0
0.8046659818253667,-0.001207113265991211,0.005,-0.4577598275803247,-7.946359311752087,0
0.8040651563869906,-0.0013430118560791016,0.005,-0.6106876477001265,-8.099300056560145,0
0.8058506819267327,0.003993511199951172,0.005,-0.5479244261986532,-8.036555524658606,0
0.8083408242224214,0.005581378936767578,0.005,-0.4489137025778758,-7.9375639541734415,0
0.80342350766795,-0.011008262634277344,0.005,-0.49901089539594323,-7.987676146448652,0
0.799867561642675,-0.00792694091796875,0.005,-0.487853678856041,-7.976535876266965,0
0.7985484098613416,-0.002933502197265625,0.005,-0.2861499449162937,-7.774855764744721,0
0.7981447260118762,-0.0008969306945800781,0.005,-0.39794261895696065,-7.886665595290279,0
0.8019578696620809,0.008486747741699219,0.005,-0.26599945906483236,-7.754746038641785,0
0.7982109447697238,-0.008339643478393555,0.005,-0.31973497246337024,-7.808500224125579,0
0.7956893924364995,-0.005594730377197266,0.005,-0.08970950461527641,-7.578499764399216,0
0.801032807839448,0.011872529983520508,0.005,-0.5055090039146157,-7.99431069210391,0
0.7947547417592976,-0.013942718505859375,0.005,-0.3350134952416214,-7.8238370697716055,0
0.7994728777093002,0.010470151901245117,0.005,-0.5204908763404209,-8.009331441638299,0
0.8006143877835569,0.00254058837890625,0.005,-0.33205549726992795,-7.820920399932097,0
0.7981781042482711,-0.0054187774658203125,0.005,-0.44167107974103337,-7.930552664194951,0
0.7972763931628837,-0.002002239227294922,0.005,-0.16646370092197788,-7.655373482377134,0
0.7922064180462955,-0.01122426986694336,0.005,-0.0329182137142719,-7.521850314157172,0
0.7967102340658418,0.009968042373657227,0.005,-0.2596913003937259,-7.748642240349914,0
0.7953400905379314,-0.0030372142791748047,0.005,-0.23030001839787925,-7.719273271272345,0
0.7928604813864571,-0.005486011505126953,0.005,-0.1797409336171173,-7.668735950101331,0
0.7941506238962914,0.0028526782989501953,0.005,-0.24114353254449516,-7.730160231098463,0
0.7960108231530387,0.0041196346282958984,0.005,-0.33438995819008793,-7.823427604130287,0
0.7870527654039089,-0.019768476486206055,0.005,-0.14741940775476478,-7.6364816606849555,0
0.7934065016145391,0.01400303840637207,0.005,-0.3345669611664262,-7.823649406257024,0
0.7867269220521885,-0.014718770980834961,0.005,-0.1063647052970117,-7.595473706089455,0
0.7850185783219263,-0.003748655319213867,0.005,-0.2680620418948916,-7.757194073409211,0
0.7883777299338862,0.007377147674560547,0.005,-0.36733138541363786,-7.856488576395327,0
0.7902590739576459,0.0041425228118896484,0.005,-0.0607610146496672,-7.549949533323082,0
0.780980986493756,-0.020354032516479492,0.005,-0.24695443446904383,-7.736163571107491,0
0.7902576676556343,0.020350933074951172,0.005,-0.1595889130728222,-7.648828752237473,0
0.7869428241360529,-0.007293701171875,0.005,-0.24975014824844974,-7.739011825947463,0
0.7872375653928726,0.0006475448608398438,0.005,-0.18455219330066724,-7.67384224714496,0
0.7869520496823301,-0.0006272792816162109,0.005,-0.3101703404076957,-7.799484064220642,0
0.7832618856317309,-0.008091211318969727,0.005,-0.0916902021475234,-7.581034590973722,0
0.7770228374577351,-0.01361227035522461,0.005,0.008835567251822728,-7.480538311038045,0
0.779059991703055,0.004435300827026367,0.005,-0.23288438952896073,-7.722285235080625,0
0.7817771765636865,0.0059299468994140625,0.005,-0.2707602030399472,-7.7601910972597885,0
0.7818011779347107,5.245208740234375e-05,0.005,-0.2990603071749561,-7.788517886243579,0
0.7838164369610787,0.004408597946166992,0.005,-0.11803276011166312,-7.607522862793927,0
0.778089622370073,-0.012504816055297852,0.005,-0.2593189699013541,-7.7488334214055925,0
0.773778026875302,-0.00936746597290039,0.005,-0.3030759655799019,-7.792620066265005,0
0.7761821497062964,0.0052182674407958984,0.005,-0.102141917538546,-7.591723178507958,0
0.7661436625706227,-0.021706104278564453,0.005,-0.08573729586506083,-7.575351458061541,0
0.7769603530311493,0.02339792251586914,0.005,-0.24342906009336307,-7.733075758611942,0
0.774879146412601,-0.004521608352661133,0.005,-0.22448226484683606,-7.7141603303733115,0
0.7748895824516895,2.2649765014648438e-05,0.005,-0.1545321147803059,-7.644245275088894,0
0.7741257062547997,-0.001657247543334961,0.005,-0.07313105435990765,-7.5628772851466595,0
0.7701148887782164,-0.00868082046508789,0.005,-0.26858515271346345,-7.75836028122252,0
0.7740751342248948,0.008571147918701172,0.005,-0.10639910401930174,-7.596211848306938,0
0.7649840616601015,-0.019625425338745117,0.005,0.02706374224615748,-7.46278312795354,0
0.7725723081049819,0.016368865966796875,0.005,-0.06916215154540031,-7.559043496366472,0
0.7630807476198576,-0.020455121994018555,0.005,0.035770967232796075,-7.454145214847742,0
0.7620979670015029,-0.002106904983520508,0.005,-0.18053684211965354,-7.670487769885678,0
0.7676998793999597,0.012037277221679688,0.005,-0.05289655082270222,-7.542888628186663,0
0.7694976840078345,0.003877401351928711,0.005,0.006779247968141441,-7.4832507728423305,0
0.7669510848694818,-0.005490303039550781,0.005,-0.17274528416997634,-7.662806087549263,0
0.7613790371075113,-0.01196432113647461,0.005,0.09532226467968252,-7.394779154940343,0
0.7699766856772572,0.01848888397216797,0.005,-0.23210363035393058,-7.722237760745968,0
0.7629282280514676,-0.015169143676757812,0.005,-0.1400108414155149,-7.630181110514318,0
0.7567500122830086,-0.013208627700805664,0.005,-0.1281339555192894,-7.618342627602724,0
0.759490819621911,0.005849599838256836,0.005,0.025055721981859767,-7.465196841113978,0
0.7494194285898831,-0.021416425704956055,0.005,0.023848107401684693,-7.46644397330383,0
0.7540920781618313,0.009909391403198242,0.005,-0.13262110386812784,-7.622954817038523,0
0.7429567616840735,-0.023538827896118164,0.005,0.08659041211578633,-7.403789198488031,0
0.7480002641384428,0.010628938674926758,0.005,0.16883636092186896,-7.32159178198859,0
0.7539130531017156,0.012529373168945312,0.005,-0.06505813078629955,-7.555528983758365,0
0.7536490560548705,-0.0005609989166259766,0.005,-0.0446044580544399,-7.5351189513000305,0
0.7474279691617732,-0.013177156448364258,0.005,0.07937005022659045,-7.411188614024158,0
0.7441408141753341,-0.006929636001586914,0.005,0.006734005962616303,-7.483869197725491,0
0.7556981677193467,0.024465084075927734,0.005,-0.1171089083292098,-7.607756571297473,0
0.7389440815443584,-0.03537392616271973,0.005,0.029541287463502694,-7.461151511131776,0
0.7404798455217494,0.003217935562133789,0.005,0.06173413503785782,-7.429008941905216,0
0.7437341596540217,0.006835222244262695,0.005,-0.02036207065876908,-7.511153506307755,0
0.7364095895375734,-0.015352964401245117,0.005,0.008398135073022485,-7.4824411656746985,0
0.7241760140761098,-0.025393247604370117,0.005,0.08640672980944664,-7.40448477333297,0
0.7402958648280277,0.03352522850036621,0.005,0.01866772187192646,-7.472278404441264,0
0.7402510584707349,-9.393692016601562e-05,0.005,0.05766978243591944,-7.433325711073249,0
0.737766511036135,-0.005202293395996094,0.005,0.03345300339785846,-7.457591609952515,0
0.7304791337521016,-0.015184402465820312,0.005,0.10670781140999756,-7.384388390400299,0
0.7237465898797295,-0.013930320739746094,0.005,0.19076672064265196,-7.300384297219584,0
0.7209592343501438,-0.005739927291870117,0.005,0.11477829834122044,-7.37642927348414,0
0.6920559445883865,-0.05858612060546875,0.005,0.3508793402229682,-7.140389760005818,0
0.7289337879748975,0.07505059242248535,0.005,0.11808858585064538,-7.373248900367798,0
0.7068155815500494,-0.04534482955932617,0.005,0.17925911280897144,-7.3121330377128535,0
0.7103367514038329,0.00715184211730957,0.005,0.1819069063772382,-7.30954905233211,0
0.7360986781511553,0.053098201751708984,0.005,0.2069591471735294,-7.28455856230799,0
0.7047744724095513,-0.06438422203063965,0.005,0.17371246826475617,-7.317852752363449,0
0.7208706526376547,0.03283238410949707,0.005,0.11788821618019282,-7.373739400940414,0
0.7209274664185155,0.00011682510375976562,0.005,0.2651319441068274,-7.226554531475064,0
0.7145230534553761,-0.013127565383911133,0.005,0.27539664951688525,-7.216348737328536,0
0.7010552917522479,-0.02733302116394043,0.005,0.29082453153207466,-7.2009791115073165,0
0.7124742463011432,0.023151159286499023,0.005,0.21812236267828197,-7.273746440868504,0
0.7023943971019927,-0.02044987678527832,0.005,0.11428632406443366,-7.377641429497053,0
0.6973742219141801,-0.010108232498168945,0.005,0.2816317823257245,-7.210363370642976,0
0.700272390876268,0.005829334259033203,0.005,0.1356690884296612,-7.356388367602945,0
0.6859297830925388,-0.028684139251708984,0.005,0.21458564218006065,-7.27754005929595,0
0.6942035369801446,0.016496658325195312,0.005,0.30481653490091476,-7.1873827205596,0
0.695982132514217,0.003564119338989258,0.005,0.22324635336227086,-7.2690218870268275,0
0.686576706055183,-0.0187758207321167,0.005,0.2560129113656292,-7.236325407438101,0
0.672160511152552,-0.028438091278076172,0.005,0.29114625162764796,-7.201265537655134,0
0.6994938517129435,0.05426967144012451,0.005,0.293422990982033,-7.199065104153966,0
0.6730490437521428,-0.0525287389755249,0.005,0.27094222111912813,-7.221610715644714,0
0.6693488075687749,-0.007239818572998047,0.005,0.3235860098718413,-7.169044973783297,0
0.6635623388798431,-0.011268138885498047,0.005,0.28580247326581093,-7.206908260860247,0
0.67937446331228,0.03094637393951416,0.005,0.22740891752805734,-7.265382683561431,0
0.6992768184138409,0.03965353965759277,0.005,0.4528117306135974,-7.040057393595957,0
0.6639092183672474,-0.06992626190185547,0.005,0.24977715283130975,-7.24315619102292,0
0.6756283933169673,0.022896885871887207,0.005,0.37637347144283084,-7.116642692004746,0
0.6774815981208544,0.0036454200744628906,0.005,0.2631251424692188,-7.229964506987798,0
0.6643414983399462,-0.025702476501464844,0.005,0.36129949286934687,-7.131865491634285,0
0.6490803978166909,-0.029430389404296875,0.005,0.3054741540893258,-7.187770694546635,0
0.6423193769178697,-0.012895464897155762,0.005,0.36874388154526505,-7.124589250191419,0
0.6622178808284076,0.03820359706878662,0.005,0.30550551283613026,-7.187916646800064,0
0.6380502146701055,-0.04630148410797119,0.005,0.2778119452670423,-7.215690935797294,0
0.6248282839100666,-0.024861574172973633,0.005,0.602849985173643,-6.890747771403907,0
0.6125003617355946,-0.022886276245117188,0.005,0.332375708172676,-7.161315407551001,0
0.6148172650557605,0.004279732704162598,0.005,0.4212906836699297,-7.072500631092697,0
0.630226122741032,0.028716564178466797,0.005,0.4355049631933665,-7.058386553837891,0
0.6166167552586557,-0.025385737419128418,0.005,0.40113104721773396,-7.092852512052371,0
0.5971388518206822,-0.0357365608215332,0.005,0.582845060959138,-6.911238987922932,0
0.5996469610597774,0.004562735557556152,0.005,0.5137696529750784,-6.980415798887796,0
0.6482039678411469,0.09062790870666504,0.005,0.5315417810442385,-6.962747165842344,0
0.6040212513466946,-0.08264279365539551,0.005,0.3644626077733895,-7.12990940763696,0
0.6235388177912672,0.036057353019714355,0.005,0.3484994169608897,-7.145975346440368,0
0.5906113547576443,-0.06042647361755371,0.005,0.4364920945936486,-7.058078386169602,0
0.5976714704576953,0.012789249420166016,0.005,0.3649752465055387,-7.129698054286897,0
0.6077073774729176,0.018335938453674316,0.005,0.5644459579971592,-6.930334209296008,0
0.5726159488813697,-0.06331801414489746,0.005,0.5820041677941244,-6.912875685047542,0
0.5892527040234783,0.029742002487182617,0.005,0.5038425424483124,-6.99115075677188,0
0.5866127370916941,-0.004752635955810547,0.005,0.461811551312834,-7.03328683413157,0
0.5871050644127092,0.0008853673934936523,0.005,0.4914677810598287,-7.003737015115055,0
0.6021787598764621,0.02731955051422119,0.005,0.41248262947236936,-7.082828912085852,0
0.578401768246286,-0.042906880378723145,0.005,0.7211457710142849,-6.774268469275016,0
0.5644204244132169,-0.024757862091064453,0.005,0.591187341105674,-6.904337775581149,0
0.5447841354337825,-0.03419220447540283,0.005,0.521688996265927,-6.973949814586567,0
0.5361735738504477,-0.014782905578613281,0.005,0.4744221589164238,-7.021334800003594,0
0.5668590843618725,0.05326855182647705,0.005,0.6104070555998145,-6.8854719362218155,0
0.5416954945430158,-0.04380297660827637,0.005,0.5780366336442859,-6.917951325416222,0
0.5548683231172074,0.022792816162109375,0.005,0.6751720186978579,-6.820935655971193,0
0.5316002797310839,-0.04005837440490723,0.005,0.6584398403444576,-6.8377780380474755,0
0.5216508477417094,-0.016846537590026855,0.005,0.47924263127466943,-7.0170927927359665,0
0.5384359466147347,0.028518319129943848,0.005,0.5698375324456122,-6.926624122936765,0
0.5403661868582855,0.0033103227615356445,0.005,0.6540113549931406,-6.842574115232173,0
0.5020417803033191,-0.06454432010650635,0.005,0.44442123951445356,-7.052278707790002,0
0.5239746561880435,0.036635398864746094,0.005,0.5480224763904343,-6.948807333593431,0
0.4765845043726426,-0.0781623125076294,0.005,0.48477772080639947,-7.012175536201155,0
0.47169283412990176,-0.007859110832214355,0.005,0.7105790679618101,-6.786508228461546,0
0.49582540024452615,0.03914785385131836,0.005,0.6174770371536258,-6.879745803363629,0
0.507608939678118,0.01946127414703369,0.005,0.7261986422974883,-6.771155940829176,0
0.4979796382689449,-0.015920519828796387,0.005,0.6125740134153818,-6.88490755615245,0
0.47838852336388554,-0.03192138671875,0.005,0.5741806351322806,-6.923428569345069,0
0.4676964518243321,-0.017159461975097656,0.005,0.6653430705694419,-6.832397916465392,0
0.44488139736646864,-0.03600764274597168,0.005,0.5720849770996226,-6.925793805215028,0
0.41084270413668295,-0.05221700668334961,0.005,0.6854861354180701,-6.812533955102259,0
0.4599726355058975,0.0759425163269043,0.005,0.8707366368901378,-6.627429431284704,0
0.47274371823832734,0.020359516143798828,0.005,0.677816455271112,-6.820484511684502,0
0.4060776628731386,-0.10347104072570801,0.005,0.80027698634977,-6.69815714898982,0
0.3921476987206722,-0.02076280117034912,0.005,0.5882216996706442,-6.910361713405918,0
0.4178565200920884,0.03854644298553467,0.005,0.6224219519758735,-6.876311351886082,0
0.38983591468874235,-0.04196429252624512,0.005,0.7576963094416614,-6.741186219758371,0
0.3988982951258169,0.013443589210510254,0.005,0.5917831535031648,-6.907255674315084,0
0.38755680183342867,-0.016805410385131836,0.005,0.6420866263221252,-6.85710086427295,0
0.35597611653710814,-0.045803189277648926,0.005,0.7647201945518756,-6.7346205503252445,0
0.37147998179280123,0.02230536937713623,0.005,0.7995147281466605,-6.699986738289364,0
0.3515355887836441,-0.028630495071411133,0.005,0.7539692758270691,-6.745678625245714,0
0.3980001716548165,0.0675959587097168,0.005,0.7377955903884483,-6.762009552018148,0
0.32004528070776844,-0.11165416240692139,0.005,0.6879907613155994,-6.811960196477892,0
0.325899290030851,0.00808572769165039,0.005,0.69274351705913,-6.807362086925678,0
0.35461548202025994,0.04035651683807373,0.005,0.539567014651375,-6.960691028335038,0
0.299070671120245,-0.07702744007110596,0.005,0.9025402089567782,-6.597872145380024,0
0.3106365999848177,0.015688419342041016,0.005,0.7840610545627756,-6.7165078272175665,0
0.251123868476709,-0.07882404327392578,0.005,0.6662312190600289,-6.834495340855903,0
0.29868528514198883,0.06261599063873291,0.005,0.6699648772489175,-6.830929963713027,0
0.3019525074260727,0.0044116973876953125,0.005,0.8877685968823061,-6.613294204458226,0
0.2864361630996011,-0.02082383632659912,0.005,0.5622357693645986,-6.938982771609397,0
0.28914364970532774,0.003610372543334961,0.005,0.8178509855429189,-6.683526262676805,0
0.258181708449102,-0.040709495544433594,0.005,0.6488389694441311,-6.852695546321985,0
0.22545516693454232,-0.04168117046356201,0.005,0.630566832332417,-6.871131368688087,0
0.22269494567473905,-0.003453493118286133,0.005,0.6225231210858726,-6.879339618729954,0
0.23051511850925027,0.009809136390686035,0.005,0.6943881750098433,-6.807629026889294,0
0.22951502963913992,-0.0012587308883666992,0.005,0.6817562321074219,-6.820424692596239,0
0.263722756709586,0.0437774658203125,0.005,0.9385666022104926,-6.563779751675098,0
0.14863042887970862,-0.14152312278747559,0.005,0.7736979038316899,-6.728810230765711,0
0.2846773705580741,0.1690889596939087,0.005,0.9535839189872922,-6.549099375098466,0
0.1775247596998333,-0.13507544994354248,0.005,0.8801180812158419,-6.6227132860158875,0
0.2679393065941994,0.11301016807556152,0.005,0.9178130795495616,-6.585183252976634,0
0.20908618962404063,-0.07471656799316406,0.005,0.7873365028355752,-6.71581284008641,0
0.16897799393694846,-0.04845714569091797,0.005,0.7118610161775206,-6.791447244962098,0
0.2621543133927699,0.11563301086425781,0.005,0.6842060472469995,-6.819260781012231,0
0.18099233298714928,-0.10132110118865967,0.005,0.8308466432602438,-6.672768518230805,0
0.1757230063899564,-0.006298184394836426,0.005,0.6315753979941644,-6.872199773179222,0
0.10363012414631617,-0.08291769027709961,0.005,0.6735582641962834,-6.830371453572661,0
0.17939929448529363,0.08730828762054443,0.005,0.6026165152198165,-6.901479995505869,0
0.10871820451781727,-0.0816502571105957,0.005,0.8363371947040679,-6.667912411026872,0
0.08409509340686133,-0.027115821838378906,0.005,0.7054780254988973,-6.798934282884767,0
